아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용,제품_사이즈
cohy*****,상위 20%,24.05.11,블랙_반팔,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,162,70,66,"급하게 산 건데 꽤 만족
✨바스트가 있는 편이라 크롭티들은 사실 후욱! 올라갈까봐 좀 부담스러운 감이 있는데요ㅠㅠ 
✨이건 내 몸이 찹! 맞는 느낌에 하이웨스트 바지 입으면 트임 사이로만 살이 삐죽 보이는 느낌이에요!
✨스판 느낌의 재질이라 답답한 느낌도 없어서 좋았습니닷!",Free
rlaw******,,24.04.15,화이트,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,151,48,44,"151/48-9강아지랑 산책할때 편하게 또 예쁘게 입고 있어요!😄
팔뚝살이 쫌 있어서 팔 너무 짧은건 안사려고 하는 편인데 요거는 딱 적당하게 짧은거 같아요! 최대로 팔뚝살이 존재하는 부분은 가려주는 정도👍
총기장은 사진 참고해주세용

사선크롭이긴 하지만 저는 앞쪽 넣고싶을땐 넣어서 입어요 그래도 괜찮은 것 같아서..ㅎㅎ 소재가 엄청 얇아서 넣었을때 불편함이 하나도 없어서 좋아요! 
얇아서 비침도 있긴 한데 비침 별로 신경쓰는 편이 아니라서 전 괜찮았어요

아쉬웠던 점은 넥라인이 좀 구깃하게 늘어난 느낌...?으로 왔다는거? 다리면 괜찮아질지 모르겠네요 🥲 
지금은 대충 머리카락으로 가리고 입고 있어요 

프린팅이 흑백이다보니 하의나 아우터로는 흑청컬러랑 잘어울릴 것 같아요! 그외에도 무채색은 다 괜찮을 것 같네요:3

좋은 쇼핑 되시길...🌸",Free
7x2tLvV7,,24.03.28,화이트,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,155,52,66,디자인부터가 이쁘고 다른 리뷰에 써있듯이 팔뚝살 커버해주고 좀 널널해요 소재 자체도 부드럽고요 근데 마감이 좀..ㅜ.ㅜ 전체적으론 만족합니다 어머니도 이쁘다고 하셔서 받자마자 검정색으로 주문 하나 더 했어용,Free
yos0***,상위 25%,24.03.14,화이트,FREE,정사이즈예요,보통이에요,화면과 비슷해요,160,50,55,딱 새하얀 색에 프린팅도 깔끔해요. 신축성도 좋아서 입고 벗기 편했습니당 목 부분도 튼튼해서 쉽게 안늘어날 것 같아요 근데 디테일한 부분에 마감이 저런지 못봤어요. 저것 또한 디자인이겠지만 뒤집어입은 것 같은 마감입니다.. 그치만 튼튼해요,Free
vz7SHSjY,상위 25%,23.05.16,화이트,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,156,51,55,생각보다 핏 되게 붙지 않았구 길이도 조금 애매한 크롭 기장이었던 거 같아용 그래도 이 사선이 포인트되서 넘 예뻤어요! 팔뚝살도 부각 안 되고 짱짱 잘 늘어나구 느낌도 부드러워서 만족해용 잘 입고 다닐 거 같아요!,Free
여행갈때만옷삼,상위 15%,24.04.08,화이트_반팔,FREE,정사이즈예요,보통이에요,화면과 비슷해요,160,45,44,"데일리로 입을라고 기대안하고샀는데 괜찮아용
막입어도될것같고 밑에 사선으로 되어있어서 포인트줄수있는게 좋은거같아용
촉감도 좋은데 재질이 조금 얇은것같아요 전 입을때 안에 나시입고입었어요 

잘입을게요 감사합니당",Free
95FF1oyt,,23.10.01,화이트,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,159,50,55,"직진배송으로 빠르게 옷을 받고 여행 가서 너무나도 만족스럽게 잘 입었던 옷이에요!
우선 청바지랑 코디찰떡이에요. 밑단 디자인이 힙하고 사진찍었을 때도 예쁘게 나와요. 제 얼굴이 함정이지만..허허
그리고 핏이 팔뚝살 커버도 돼고 밑단 디자인이 괜히 몸 라인을 깔끔하게 떨어지게 만드는 것 같아요.
제 어머니가 여행때 이 옷 보시고 어머니도 사달라고 하셔서 또 구매 예정이에요!
더 추워지기 전에 잘 입고 내년에도 잘 입고 다니겠습니당",Free
HyWASRQJ,상위 30%,23.09.23,화이트,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,150,48,55,"여행갈 때 입으려고 샀는데 재질도 보풀 안 일어날 것 같이 그냥 면 티가 아니라 퀄리티가 좋아요! 와이드핏 바지랑 입으면 힙한 룩 연출할 수 있어요
다만 생각보다 짧지않아서 부담스럽지 않은 크롭기장이에요",Free
8KIilBse,,23.08.09,화이트,FREE,정사이즈예요,보통이에요,화면과 비슷해요,162,60,55,"가슴이 큰 편이라 고민하다가 샀는데 은근 허리 얇아 보이고 팔뚝살 크게 부각 안되는 핏
촉감은 보들보들하고 신축성도 좋아 쫙쫙 늘어납니다
대신 모퉁이마다 실밥 마감이 엉성한 부분이 있는데, 자르면 그대로 풀어질 것 같아서 불안하긴 해요",Free
cbf1E2u8,,23.08.01,화이트,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,155,55,66,상의 66입는중이에요 속옷 잘 입는다고 입었는데 등살 살짝 부각되긴하는데 그렇다고 뚱뚱해보이게하는 옷은 아니에요!! 일반 반팔말고 포인트 줄만한거 찾고찾다 산거라 흰티치고 프린팅도이쁘고 덜 부해보여서 잘 입었어요 사선땜에 뱃살도 덜 부각되고 좋습니다,Free
odqYff9O,,23.07.31,화이트,FREE,정사이즈예요,보통이에요,화면보다 밝아요,156,65,77,"배송 진짜 빨랐어요๑>ᴗ<๑
옷 자체의 디자인은 너무 좋아요! 팔뚝살 커버도 되고 부들부들한 재질인데 몸에 아예 딱 달라붙진 않아서 더 좋구요 
다만 목 부분이 처음 입자마자 늘어나있는 게 보여서 오래 입을 수 있는 상의는 아닌 것 같아요ㅠ 이 부분이 아쉽네요 
색은 화면보다 좀 더 밝은 쨍한 화이트입니당",Free
H5o8cqFE,,23.07.26,화이트,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,153,51,44,쉐입도 특이하고 면 재질도 부들부들하니 좋아요!! 근데 목이 금방 늘어날 것 같읃 느낌은 있네요. 또 밑부분이 특이해서 말리는 경향도 있는데 하의 재질을 타는 것 같아요. 디자인은 너무 예쁩니다!!,Free
ckALZOyC,상위 25%,23.07.19,화이트,FREE,생각보다 커요,별로예요,화면과 비슷해요,163,57,55,"생각보다 커요! 
줄자로 사이즈 재봤는데 가슴이랑 어깨는 2cm정도 더 크게 측정되네요
보이는것보다 여유있는 핏인거 알고 구매하는게 좋을 듯 합니다
소재는 부들부들하고 엄청 부드러워요 부드러운건 좋은데 목은 금방 늘어날 듯 싶어요
+실밥인 줄 알았는데 올이 풀리고 있었어요.. 마감 잘 확인하시기 바랍니다",Free
zXUxNTdS,,23.07.16,화이트,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,168,53,66,"이런 스타일의 옷 처음 입어보고 안샀었는데 유뷰트에서 추천템보고 너무 예뻐서 바로 결제했습니당 너무 너무 만족하고 진짜 너무 너무 예뻐요! 입는 순간 힙해질 수 있는 옷이고 순간 mz가 되어봤어요 🤣🤣 또 옷 소재가 너무 부들부들하고 스판끼도 좋아서 계속 옷을 만져보고 싶은
느낌도 들고 빨아도 빨아도 목이 안늘어나서 좋아욤",Free
em2pBKWn,,23.07.15,화이트,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,160,50,55,"짱 이뻐요 진짜 고민하지 말고 사세요

×크롭 기장 너무 짧지도 않고 딱 적당
×재질 완전 부들부들부들부들
×비침 별로 없음 안에 검은색 브라 입었음
- 다만 허리 잡아주는게 사진보단 덜 한 느낌?
 뭔가 좀 더 여유있는 핏이에요. 전 좀 더 잡아주는게 좋지만 조금 살집이 있으신 분들은 편하실 수도 있어요

근데 그냥 사보면 완전 맘에 드실텐데 한번 사 입어보세요... 너무 찰떡",Free
1VPZakPS,,23.07.13,화이트,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,160,65,55,"이거 소재가..진짜 부들부들하고.. 적당히 스판끼 있고 이 가격에 이런 소재가.. 싶었어요!
팔뚝 때문에 반팔 잘 안 입을 정도인데 이건 입어요!!
팔 부분이나 허리 부분 다 얇아 보여서 완전 좋아요!!
완전 강추!!!",Free
SSnH9GDI,,23.07.10,화이트,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,160,50,55,"일단 입었을때 보들보들 재질이 너무 좋구요
벗겨질것같은 프린팅은 아니에요! 
마감 안좋은 부분이 있는데 잘라서 입기 가능이구
생각보다 팔부분이 짧아서 팔뚝커버는 잘 안돼서 
위에 걸치고 입어욯",Free
eVcBddGh,,23.07.10,블랙,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,158,58,55,와 계속 장바구니에 넣어뒀다가 이제서야 산 보람이 있을 정도로 너무너무 만족했어요!!! 생각보다 면도 완전 얇고 진짜 여름용이겠구나 싶었어요.. 핏도 너무 예뻐요ㅠㅠ 제기준.. 저 진짜 팔뚝부잔데 상체가 작아보이는 매직.. 너무 추천합니다 질도 좋고 다좋은 반팔오랜만입니다ㅠㅠ,Free
DbguqJrD,상위 25%,23.07.09,화이트,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,166,65,66,저 완전 상체 통통이라 이런옷 시도도 못했는데 리뷰 믿고 시켜봤는데 상체 비만인데도 핏 이뿌게 맞아요!! 물론 제가 통통이라 핏이 모델분처럼 낙낙히 남진않고 딱 맞긴한데 재질도 만족스럽고 신축성도 좋아서 완전 만족햇슴다!!,Free
7xEz0YEo,,23.07.06,화이트,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,160,55,66,"와.. 너무 맘에들어요!!!! 
혹시나 너무 타이트하거나 짧으면 어쩌나 고민했는데 왠걸 ㅠㅠ 제 몸에 아주 찰떡이에요! 오히려 생각보다 여유있는 느낌이라 너무 편하고 좋네요ㅠㅠ 재질도 부들부들하고,,
뭐하나 빠지는게 없어서 검정색도 살까 고민중이에요ㅠㅠ 
요즘 크롭티를 즐겨입는데.. 진짜 교복될듯여ㅠㅠㅠㅠ 
이번에 처음 주문했는데.. 신뢰도100이에요 ㅎㅎㅎㅎ다른옷도 살꺼에요!! 마르고 체격이 작은 분들한테는 옷이 클 수있어요! 저는 보통체격인데 타이트하지도않고 딱 좋네요!",Free
aNjP2Hwv,상위 5%,23.07.03,화이트,FREE,작아요,아주 만족해요,화면과 비슷해요,169,57,55,생각보다 핏되고 촉감도 부들부들하고 아주 좋아여! 저는 흉통이 조금 넓으 편이라 좀 꽉껴 보이는데 흉통 작으신분들이 입으면 더 잘 어울리실 것 같아여 그리고 그 사선부분은 옷 뒷면처럼 생겼어요,Free
4KERoeL1,상위 30%,23.07.02,화이트,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,169,55,55,재질도완전부드럽고ᆢ생각보다 타이트하지않아요ᆢ치마나 바지 아무 하의에 잘어울리네요ᆢ다만 이게 브이라인이엿음 더 이뻐겟어요ᆢ시원하면서도 몸에 착 감기는것이 계속 이것만 입을것같아요ᆢ블랙하나더 추가주문햇어요,Free
938yOAV8,,23.06.29,화이트,FREE,정사이즈예요,보통이에요,화면과 비슷해요,163,69,55,"가슴이랑 팔뚝이 좀 있는 편이라 첨 꺼내봤을때 들어가긴 할까 걱정했는데 다행히 신축성도 좋고 원단도 나름 짱짱해요 이런 컷팅 들어간 옷은 처음인데 허리에 착 붙어서 얄쌍해보이고 좋습니다
목부분이 꽤 위까지 닫혀있어서 조금 답답한 감이 없잖아 있어요
비침 있습니다! 흰 속옷 입었는데 끈이 비쳐보이더라고요 스킨색 쪽 밝은계열 아님 비침 있을 것 같습니다",Free
9dr44JOd,,23.06.19,화이트,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,163,55,55,받았는데 생각보다 사이즈가 널널해서 통풍도 잘되고 면이 아~~~~주 부드러워서놀랬어요 그냥 면티 생각했었는데 그래서 처음엔 놀랐지만 땀도 빨리 마르도 물도 빨리 마르고 건조가 잘 됩니다! 탈수하면 거의 말라있다는 느낌!? 컷팅도 심하지 않고 보기 싫지 않았어요 오히ㅣ려 포인트!! 그리고 길이감 딱 만족이요!!,Free
Pdv9kgON,,23.06.17,화이트,FREE,정사이즈예요,보통이에요,화면과 비슷해요,165,62,66,"얇지만 쫀쫀하면서 스판끼가 있어서 착용이 너무 편해요
디자인도 예쁘고 좋은 가격에 잘 구매한거같아요ㅎㅎ
리뷰를 하나하나 살펴보니 간혹 티셔츠 프린팅이 
비뚤어졌다는 글이 있어서 걱정했는데, 다행히도
반듯한 상품으로 잘 받았습니다",Free
Pdv9kgON,,23.06.17,블랙,FREE,정사이즈예요,보통이에요,화면과 비슷해요,165,62,66,"얇지만 쫀쫀하면서 스판끼가 있어서 착용이 너무 편해요
디자인도 예쁘고 좋은 가격에 잘 구매한거같아요ㅎㅎ
리뷰를 하나하나 살펴보니 간혹 티셔츠 프린팅이 
비뚤어졌다는 글이 있어서 걱정했는데, 다행히도
반듯한 상품으로 잘 받았습니다",Free
MOTE9QR0,,23.06.15,화이트,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,164,66,55,"일반 면이 아니라,, 좀 딱 붙는 그런? 옷이었어용 앞뒤로 내려오는 부분이 퀄리티 있어 보여서 좋았어요!! 근데 끝이 살짝 말려 올라가긴 하는데 신경쓰일 정도는 아니에요 팔뚝에 살이 많은데 이거 입으면 좀 얄쌍하게 보이도록 도와주는 느낌",Free
zuKSoExd,,23.05.29,화이트,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,170,70,55,여름에 좋은 시원한 재질이고 사선이라 힙해보이는 느낌! 하이웨스트랑 잘 어울릴거 같아요 170cm인데 배옆부분만 살짝 보이는게 매력적이에요 ㅎㅎㅎㅎ 시원한 재질이라 해서 샀는데 이렇게 더운날 딱이네요!!! 잘 입겠습니다 헤질때까지 입고 또사고 그래여겠어요 유니크한 디자인 넘나 좋음>_<,Free
MyVXwSIe,,23.05.20,화이트,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,167,52,66,"더러운 저의방은 못본척 넘어가주시면,,
우선 이 옷 정밀맘에 듭니당 ㅜㅜ 우선 크롭 첫 도전이였는데 길이며 통? ㅇ옷의 폼이며 그냥 넘 맘에들아요...
딱 맞는게 그냥 제옷인듯요 ㅎㅎ 청바지에입으면 엄청 말라보이고 추리닝에도 입어요!! 옷 면이 부들뷰등해서 입을때느낌도 좋아용 여기서 다른 티셔츠도 사봐야겠습니당 ㅎㅎ
저는 167/52 입니당 참고하세여",Free
St0OmtTh,,23.04.18,화이트,FREE,생각보다 커요,보통이에요,화면과 비슷해요,164,49,44,"몸에 완전 딱 맞을 걸 생각했는데 생각보다 쪼금 커요. 바스트가 없고 마른편이라 그런지 길이감이 조금 애매합니다. 그래도 만족합니다! 거슬리는 정도는 아니에요
재질도 부드럽고 좋고 예뻐요. 편하게 입을 수 있을 것 같고 비침 없습니다. 근데 사선부분 마감이 약간 옷 뒤집어서 입은듯한 감이 있어요",Free
uzFo9XBM,,23.04.17,화이트,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,158,55,55,"이뻐요! 이뻐요! 진짜 이뻐요 스판재질이고 여름에 뭐입을지 고민하고 있었는데 이거 보고 질러봤더니 그냥 이쁘네요 색별로 가지고 싶네요 구매하러 갑니당! 
.
다만 아쉬운점은 마감이 살짝 더 잘 됐으면 합니다,, 타점에선 마감정리가 안된상태로 오지만 여긴 그나마 괜찮게 왔어요!",Free
KfizQpoR,,23.04.16,화이트,FREE,정사이즈예요,보통이에요,화면과 비슷해요,161,59,66,후기에 꽤 살집 있는 분들도 많이 극찬하셔서 사봤는데요.. 진짜 맘에 드네요.. 크롭 길이도 적당해서 부담이 하나도 없고 바스트가 없는 편은 아니라서 항상 부해보였는데 이건 진짜 글램해보여요.. 진짜 예뻐서 블랙 하나 더 구매했습니다.. 원단도 부들부들해서 좋아요,Free
deozaYUy,,23.04.07,화이트,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,170,58,66,그냥 면티셔츠인줄 알았는데 되게 쫀쫀한 스판(?)티셔츠네요! 완전 좋아요! 허리라인 정도라서 그렇게 크롭이 짧지 않아가지구 유교걸도 충분히 일상복으로 입을 수 있을 것 같습니다!! 강추에요 :),Free
CnuP34yN,,22.08.29,화이트,FREE,정사이즈예요,보통이에요,화면과 비슷해요,163,50,44,"리뷰대로 엄청 부드러운 재질이고, 부드러운 재질이라 입는데 부담이 없어서 너무좋네요..
다만 실밥이 빠져있어서 마감처리는 좀 아쉽지만
한 철만 가볍게 입기 좋은 옷인 것 같아요
잘 입을게요♥️",Free
6caFm7YN,,22.08.12,블랙,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,163,30이하,55,이런 티셔츠 입어보고 싶었는데 연휴 끼기 전에 급하게 필요해서 기대 안 하고 시켜봤어요 근데 진짜 기대 이상... 쫀쫀하고 등살 좀 있는 편이라 좀 딱맞는 건 부담스러워서 못 입었는데 이건 잘 입을 거 같아요😭 나중에 살 좀 빼면 화이트색상도 구매 하고 싶어요 짱짱👍,Free
TlyiSyL7,상위 30%,22.08.10,화이트,FREE,생각보다 커요,보통이에요,화면과 비슷해요,162,54,55,"청바지랑도 잘어울리긴 하는데 슬랙스랑 더 예쁜 것 같아요 청바지가 두꺼워서 그런감..
글고 뒤가 좀 길어서 살짝 당황..? 그것만 빼고 다 예쁨
팔뚝살 부자인데 팔 부분 넓어서 굉장히 만족.
나중에 다른 색상도 살 예정.",Free
IFHFZiVN,,22.08.09,화이트,FREE,정사이즈예요,보통이에요,화면과 비슷해요,168,60,66,"제 키에 제 몸무게이신 분 이거 웨않사..?
옷 입을 거 없는데 돈도 없으면 이거 사세요.
사이즈 완전 딱 맞고 날씬해보임여
이거에 청바지도 입어봤는데 검은색 촤르르 떨어지는 핏의 바지가 제일 날씬해보이고 찰떡임!!!
얇아서 여름에 시원하게 입을 수 있을 것 같고 흐물렁흐물렁 거려서 오래 입진 못할 것같애요
근데 갑싼 거 생각하면 어쩔 수 없는 것 같네여
싸서 좋아유〰 나 이거 왜 지금 삼?",Free
rOeKMWm0,상위 20%,22.08.03,블랙,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,159,57,55,"흰색 사고 너무 마음에 들어서 검정색도 하나 더 샀어요! 팔뚝살이 심각한 편인데 이 옷은 팔뚝에 옷이 달라붙지 않아서 팔뚝살 커버가 진짜 잘돼요! 

근데 흰색이랑 검은색 밑부분 핏이 좀 다른것같아여ㅠㅠ 흰색이 더 이뻐요",Free
zGC4hWrA,,22.07.19,화이트,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,160,70,77,솔직히 입으면 누가뵈도 작은거 입은것 처럼 될까봐 걱정했는데.. 후기에 비슷한 체형의 분들이 계셔서 그거 보고 사버렸어요.. 너무 이뻐요ㅠㅠ 모델핏은 아니지만 너무 만족스러운 옷이에용.. 검정색도 살까 생각중이구요..! 통통이들도 입을수 있어요ㅠㅠ 제발 고민말고 사세요!!,Free
c2SFiY76,,22.07.09,화이트,FREE,정사이즈예요,보통이에요,화면과 비슷해요,,,,유튜버 당당한물결씨의삶님것을 보고 구매했습니당 옷은 정말 너무 이쁩니다 원래 검정색만 입는데 남자친구가 이옷은 흰색이 이쁘다고 해서 샀는데 역시 이쁘더라구요 ❤️팔뚝살이 많아서 팔뚝은 체형커버가 좀 어려웠습니다 팔부분이 좀 짧아서 그런 거 같아용 여행가기전에 집에서 2번 정도 입고 여행가서 입었는데 입고나서 20분정도 있다가 보니까 오른쪽 어깨부분이 조금 찢어졌더라구요 그것은 좀 아쉬웠습니다 🥹 하지만 옷은 정말 이뻤어용 !!,Free
FfRFrxt0,,22.07.06,화이트,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,160,57,66,가슴이 큰 편이라 타이트한 티랑 오버핏 티 모두 부해보이는데 얘는 확실히 덜 부해보이는게 있어요 ㅎㅎ 다만 조금만 허리를 더 잡아줬으면 좋았겠다 라는 생각이 드네용 ㅎㅎ 팔뚝통도 넓게 나와서 팔뚝살이 매우 커버됩니당 ㅎㅎ 재질도 스포츠라인 티셔츠랑 비슷해서 가성비 좋게 득템한것 같아요,Free
