아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용,제품_사이즈
Y8GbvdQA,,23.09.14,크림,검정,생각보다 커요,아주 만족해요,화면과 비슷해요,167.0,58,55,"가을은 패쓰하고 겨울을 준비하자..! 싶어서 미리 구매했습니다 ㅎㅎ 나중되면 배송도 오래걸릴 것 같고 색상 품절도 금방될 것 같아서요 ㅎㅎ
핏 정말 최곱니다 오버핏인데 부담스러운 크기도 아니고 아방하게보이는 정말예쁜 핏감이고 양기모다보니 부드럽고 뽀용한 촉감입니다 시보리도 짱짱하지만 답답할 정도로 조이는건 아니예요..! 
처음입을땐 약간 돌돌이를 해주고 입는게 좋을 것 같아요 검정 반팔위에 입었더니 흰털이 묻어나와서 세탁해서 넣어두려구요",Free
Y8GbvdQA,,23.09.14,진회색,먹색,생각보다 커요,아주 만족해요,화면과 비슷해요,167.0,58,55,"가을은 패쓰하고 겨울을 준비하자..! 싶어서 미리 구매했습니다 ㅎㅎ 나중되면 배송도 오래걸릴 것 같고 색상 품절도 금방될 것 같아서요 ㅎㅎ
핏 정말 최곱니다 오버핏인데 부담스러운 크기도 아니고 아방하게보이는 정말예쁜 핏감이고 양기모다보니 부드럽고 뽀용한 촉감입니다 시보리도 짱짱하지만 답답할 정도로 조이는건 아니예요..! 
처음입을땐 약간 돌돌이를 해주고 입는게 좋을 것 같아요 검정 반팔위에 입었더니 흰털이 묻어나와서 세탁해서 넣어두려구요",Free
Y8GbvdQA,,23.09.14,메란,연소라,생각보다 커요,아주 만족해요,화면과 비슷해요,167.0,58,55,"가을은 패쓰하고 겨울을 준비하자..! 싶어서 미리 구매했습니다 ㅎㅎ 나중되면 배송도 오래걸릴 것 같고 색상 품절도 금방될 것 같아서요 ㅎㅎ
핏 정말 최곱니다 오버핏인데 부담스러운 크기도 아니고 아방하게보이는 정말예쁜 핏감이고 양기모다보니 부드럽고 뽀용한 촉감입니다 시보리도 짱짱하지만 답답할 정도로 조이는건 아니예요..! 
처음입을땐 약간 돌돌이를 해주고 입는게 좋을 것 같아요 검정 반팔위에 입었더니 흰털이 묻어나와서 세탁해서 넣어두려구요",Free
hcA7m2ij,,23.01.16,진소라,해당없음,정사이즈예요,보통이에요,화면보다 밝아요,,,,배송도 빠르고 입어 보니 따뜻하고 촉감도 괜찮았어요. 하지만 세탁이 좀 까다로운 거 같아요. 신경 써서 세탁 한다고 했는데 사이즈 변화가 있더라고요. 그래도 전반적으로 마음에 들어요.,Free
호빵몰랑이,상위 15%,23.01.12,크림,해당없음,생각보다 커요,아주 만족해요,화면과 비슷해요,,,,"따뜻하고 색감도 예뻐요!!
근데...
믿고 사는 크치옷... 맨투맨 2번째 구매인데요...
크치에서 옷사면서 처음으로 포장상태가 안 좋은 상태로 택배를 받아보네요...,,,ㅠ.ㅜ
사진보면 보일지 모르겠지만
옷 포장된 비닐상태가 거의 찢겨진채로 와서...
옷을 빼는데 그냥 찢어진 쪽으로 빠지더라구요...
다른사람이 반품한 옷을 보낸것처럼 느껴졌어요..ㅠ.ㅜ
옷을 뒤집어 보니깐 파랑색잉크(?!)도 뭍어 있구요....
지워질지는 모르겠지만... 세탁해서 입을려구요...
일단 택배가 하루만에 와서 좋은데... 
제대로 검수를 한건지가...조심스레 의문이 드네요..ㅠ.ㅜ
교환도 귀찮고 크치옷이라 믿고 입을텐데...
다음엔 ""제대로 검수하고 포장상태""도 괜찮았으면 좋겠네요ㅠ.ㅜ",Free
NmmOU6pK,,23.01.04,오트밀,해당없음,생각보다 커요,아주 만족해요,화면과 비슷해요,153.0,60,55,"완전 재질 부드럽고 너무 좋아용 색감도 예쁜 오트밀컬어 입니다!!

공용이라 옷이 크긴한데 뱃살처럼 보이는 부함이 아니고 이쁜 오버핏처럼 보여요. 소매 시보리가 살짝 길어서 손에 걸쳐서 입는 중 입니당

기모도 빵빵하고 오버핏이라 아우터 안에 입긴 불편하고 날씨 풀릴때 단독으로 입어야할듯해요",Free
b3EplhQP,상위 25%,23.01.04,핑크,진회색,생각보다 커요,아주 만족해요,화면과 비슷해요,167.0,64,66,너무 예뻐요ㅎㅎ 생각보다 커서 조금 놀랐지만 넥 라인이 너무 이뻐서 사람들이 색이 파스텔톤으로 잘 샀다고 칭찬하더라구요ㅎㅎ 매우 마음에 듭니다ㅎ 아 그리고 엄청 따듯해요! 이너를 안입어도 진짜 견딜만해요,Free
VX9xbfGh,,22.12.30,빨강,핑크,정사이즈예요,보통이에요,화면과 비슷해요,170.0,70,66,"전체적으로 색깔있는 맨트맨은 쿨톤이 잘 어울리는 것 샅아요:)
깔별로 6개 샀는데 비싸지만
생각보다 안 뚱뚱해보여서 반품 안 했어요
맨투맨 잘 안 입다 날씨가 추워져서 샀는데
안감있는거 치고 두툼하진 않지만 만족해요:)",Free
VX9xbfGh,,22.12.30,노랑,연소라,정사이즈예요,보통이에요,화면과 비슷해요,170.0,70,66,"전체적으로 색깔있는 맨트맨은 쿨톤이 잘 어울리는 것 샅아요:)
깔별로 6개 샀는데 비싸지만
생각보다 안 뚱뚱해보여서 반품 안 했어요
맨투맨 잘 안 입다 날씨가 추워져서 샀는데
안감있는거 치고 두툼하진 않지만 만족해요:)",Free
VX9xbfGh,,22.12.30,검정,크림,정사이즈예요,보통이에요,화면과 비슷해요,170.0,70,66,"전체적으로 색깔있는 맨트맨은 쿨톤이 잘 어울리는 것 샅아요:)
깔별로 6개 샀는데 비싸지만
생각보다 안 뚱뚱해보여서 반품 안 했어요
맨투맨 잘 안 입다 날씨가 추워져서 샀는데
안감있는거 치고 두툼하진 않지만 만족해요:)",Free
HaEflsdx,상위 25%,22.12.19,네이비,검정,생각보다 커요,아주 만족해요,화면과 비슷해요,160.0,60,66,리뷰 좋아서 구매했어용! 옷 소재가 튼튼해서 목이 잘 안늘어나서 좋았어요. 맨투맨 저렴한거 입으면 목 잘 늘어나서 몇 번 못입고 버려야하는데 이건 튼튼해서 만족해요.!!! 근데 맨투맨 안에 흰 티 입고 입었는데 안에 기모털이 다 묻어나더라구요... 세탁하실 때 주의해야할듯영,Free
NhB0Vb02,,22.12.09,검정,해당없음,생각보다 커요,아주 만족해요,화면과 비슷해요,,,,"상의 보통 55 입고 95입으면 자연스럽게 피트되고 100은 오버핏으로 입어요
크치마켓 품질이 별로라는 얘기가 많아서 반신반의 하고 주문했는데 괜한 걱정했네요
양기모라서 도톰하고 부드러워요
바느질 꼼꼼하고 실밥 처리도 이정도면 꽤 괜찮네요
남여 공용이라 그런지 사이즈는 좀 많이 오버핏이네요
105정도 되는 느낌? 키작고 마르신 분들은 넘 클듯해요",Free
VBNclJn8,,22.12.06,빨강,연소라,생각보다 커요,아주 만족해요,화면과 비슷해요,,,,후드티 작년에 사고 만족해서 이번에 맨투맨 구매했는데 사이즈도 넉넉하고 따뜻하고 아주 만족해요! 핑크색도 또 구매할려고합니다! 겨울동안 잘 입겠습니다~,Free
uCgYkrfN,상위 25%,22.12.04,오트밀,메란,생각보다 커요,보통이에요,화면과 비슷해요,160.0,56,55,포장지 다 터져서 와가지고 별 하나 뺍니다 ㅠ 기모가 엄청 빵빵하진 않구 밑부분이 짱짱하게 잡아주진 않아요 핏은 어깨 넓어보이긴 하네요 그치만 대충 입을려고 산거라 편하게 잘 입어질 것 같네유,Free
ePNO6p9E,,22.11.30,오트밀,해당없음,생각보다 커요,아주 만족해요,화면과 비슷해요,162.0,54,66,"생각보다 많이 크네요. 어깨 선이 많이 남아서, 어깨가 제꺼 하나 그리고 맨투맨꺼 하나 이렇게 두개가 생겨요.
그래도 시보리는 작고 짱짱해서 크치메이드 후드티보다 옷 속으로 바람이 덜 들어오고 더 따뜻해요.
색상도 마음에 들어요. 크림색 옷이 많이 있어서 오트밀은 흰색이나 크림이 아니라 되게 애매한 색이었으면 좋겠다고 생각했는데 딱 그런 느낌이에요. 아주 좋습니다.
색상만 마음에 들면 여러 개 사제낄(?) 것 같아요. 근데 그런 색상이 없어서 재구매는 보류 중입니다.",Free
Pwq1vB08,상위 25%,22.11.17,연소라,해당없음,정사이즈예요,아주 만족해요,화면과 비슷해요,176.0,61,55,조금 고민하다가 구매했는데 고민을 왜했나싶어요. 너무 부드럽고 따뜻하고 좋아요. 지금은 단독으로 입고 추워지면 외투안에입기에도 좋아요. 전 키가 많이 큰편이라서 엉덩이를 가리는정도의 길이는 아니지만 편하게 입을수있어서 좋아요. 컬러도 너무 맘에들어요,Free
frd6NZvs,,22.10.25,오트밀,먹색,정사이즈예요,별로예요,화면과 비슷해요,166.0,51,55,"● 먹색이 기대하던 먹색이 아니고 청록?색이에요. 저는 아주 진한 차콜색? 같은 걸 기대했는데 아쉬워요
● 양기모가 빵빵하긴 한데,, 저렇게 옷 앞에까지 튀어나온 부분이 한 두군데가 아니라 마감 별로라는 생각이 들었어요,, 처음앤 뭐 묻은 줄 알았는데 잡고 빼니까 줄줄,,
● 꿈에 나온 핏이라기엔 그저 그렇던걸요.. 제가 상체가 약간 긴 편이라 폭닥한 느낌나는 맨투맨 찾기가 쉽지않은데 역시나 실패입니다
● 그래도 도톰하고 딱 이 가격대만큼 하는 제품인 것 같아요.",Free
2iU743BR,,22.10.09,크림,해당없음,생각보다 커요,보통이에요,화면과 비슷해요,161.0,45,44,도톰하고 부드러운데 안에 어두운 옷 입으면 흰털이 많이 붙더라구요ㅠ ㅠ 그리고 기장이 진짜 그냥 입으면 너무 길고 아래 쭈리가 마른사람은 그렇게 잘 잡아주지 않습니당 ! 약간 모델컷 처럼 입으려면 모양 잡아주면서 위로 올려입듯이 입어야합니다 ! 그래도 폭닥하고 귀여워요 👍,Free
에솔이,상위 25%,22.10.08,핑크,해당없음,정사이즈예요,보통이에요,화면과 비슷해요,166.0,48,44,"계절 돌아올때마다 1-2개씩 사서 모든 색 모으는게 목표에요
모든 색 다산다는건 그만큼 이쁘고 좋고 다해먹는다는소리ㅠ 진짜 따듯하고 털도 별로 안빠지고 색감 이쁘고 핏 이쁘고 걍 전 돈 많앗으면 이거 다살들",Free
XFcT0YSd,,22.03.28,크림,해당없음,생각보다 커요,보통이에요,화면과 비슷해요,158.0,44,44,첨에 택배 받았을 때 택배봉투+안에 옷 담긴 봉투 둘 다 구멍 뚫려있어서 아이보리색인데 더러워졌으면 어카즤? 두근두근 열었는데 멀쩡하더라구요 다행ㅎㅡㅎ 근데 진짜 색도 예쁘고 초초초강력 굠둥이 옷인데 생각보다 훨~~~씬 더 커요! 그래서 트레이닝 바지랑만 입게 되네요...!! 그래도 귀엽긴 귀여워요!,Free
yqcOy8g1,,22.03.17,핑크,해당없음,생각보다 커요,보통이에요,화면과 비슷해요,160.0,46,55,너무 예쁜 분홍색💗 제품 상세컷이랑 색감 똑같아요 어메이징... 160 기준 엉덩이 낙낙히 덮고 남습니다 아방방핏 나옴ㅋㅋㅋ 이 시기에 단독으로 입기 좋을 거 같아요🌸 크치메이드 맨투맨은 한 벌쯤 소장할 만한 가치가 있습니다,Free
ZS4eNLsN,,22.02.27,크림,하늘색,정사이즈예요,보통이에요,화면과 비슷해요,168.0,65,66,같은 재질의 후드티를 구매했었는데 너무 만족해서 이번엔 맨투맨으로 사봤어요. 색상은 둘다 무난하게 입기 좋고 너무 맘에 들어요. 기장은 엉덩이 반정도에서 쫙 피면 엉덩이 가리는정도? 아쉬운건 후드티랑 다르게 목부분이 좀 늘어나 있네요.,Free
fB3H3EPZ,,22.02.11,핑크,해당없음,생각보다 커요,아주 만족해요,화면과 비슷해요,158.0,53,55,"편하고 따땃하네용
여기는 후드 맨투맨은 너무 색감과 질 다 너무 좋은데
오버핏말구 사이즈가 좀더 작게 나온것도 있으면 좋을거같아요!ㅠㅠ
저한텐 산것들이 다 너무 커서 바느질로 줄여서 입었습니다..
크기빼곤 나머진 다 좋고 이쁩니다!",Free
jPxI7dng,,22.02.05,진회색,해당없음,생각보다 커요,보통이에요,화면과 비슷해요,163.0,52,55,"키163/몸무게52/상체 날씬한 편
핏은 오버핏이고 색상은 화면과 동일하고
겉면은 부드럽고 기모는 포근합니다.
전체적으로 만족합니다만,
바느질 불량으로 두 번 교환 받았습니다. 
빠른 대처에 큰 불편함은 없었으나, 제품 검수를 미리 잘 해주셨으면 좋았을 듯 합니다.",Free
wHb7uX0I,,22.01.31,연소라,연소라,생각보다 커요,보통이에요,화면과 비슷해요,163.0,58,66,"포근하고 색도 예뻐요!!
남자친구랑 커플로 사려고 두개샀는데
181/80남자친구 아주잘맞구요
저한테는 길고 품도 아주 큰데
그냥 편하게입기에 좋은거같아요
여리여리해보이진않아요
키160이하고 날씬하신분이 입기엔 너무클거같으니
구매하실때 참고하세요!",Free
wHb7uX0I,,22.01.31,오트밀,오트밀,생각보다 커요,보통이에요,화면과 비슷해요,163.0,58,66,"포근하고 색도 예뻐요!!
남자친구랑 커플로 사려고 두개샀는데
181/80남자친구 아주잘맞구요
저한테는 길고 품도 아주 큰데
그냥 편하게입기에 좋은거같아요
여리여리해보이진않아요
키160이하고 날씬하신분이 입기엔 너무클거같으니
구매하실때 참고하세요!",Free
86Z2CNfJ,,22.01.17,크림,,생각보다 커요,아주 만족해요,화면과 비슷해요,155.0,46,44,남자친구랑 커플로 샀는데 흰색티랑 레이어드 해서 입으면 너무너무 따뜻하고 땀나요… 미쳤어여 도톰한데 엄청 길게 내려오지도 않고 시보리가 딱 잡아줘서 핏도 너무 이뻐요 한 두번 빨래도 돌리고 했는데 보풀은 아직 일어나진 않는 거 같아여 ㅎㅎ 핑크색은 완전 딸기우유 색 그 자체구여 빨간색은 완전 새빨간 것도 아니구 빨간색에 주황색이랑 흰색 두 방울씩 넣은 색이에요 너무 이뻐서 후드티랑 집업도 사려구요!!,Free
OrN9ZYXx,,22.01.16,핑크,빨강,생각보다 커요,아주 만족해요,화면과 비슷해요,158.0,46,44,"넘 좋아요 ㅎㅎ 공시생인데 맨날 이것만 입어요ㅎㅎ
까끌거린다는 후기 종종 있던데 집에서 하루종일 입고 있어도 그런거 잘 모르겠어요. 별로 안 불편해용. 색 진짜 이쁩니다 사세요~~~
슬앤 조거팬츠랑도 잘 어울려요(바지리뷰때문에 배깐거에요,,)",Free
kXKqk7bn,,22.01.14,핑크,해당없음,생각보다 커요,보통이에요,화면보다 밝아요,155.0,48,44,"프리사이즈라서 그런지 생각보다 많이컸어요ㅜ 그래도 예뻐용 색은 사진보다 조금 더 찐하고 밝은(?) 느낌이에요! 
그래도 따뜻하고 이뻐요 ~~ 추천추천 !",Free
COWaglEL,,22.01.13,빨강,해당없음,생각보다 커요,별로예요,화면보다 어두워요,160.0,48,44,"처음 시켰을때 오른팔에 구멍이 있어서 교환신청을 했고, 심지어 입고 지연이여서 늦게받음. 
교환하고 나서도 옷에 고양이 발톱 같은걸로 긇힌 자국이 있는데 비벼봐도 없어지질 않음;;
또 교환하자니 봄되서 입을까봐 그냥 입습니다 크치는 욕을 많이 먹는 이유가 있는것같아요. 검수 잘해서 다시 보내주라고 한 상태 조차 저렇다니,,^^;;;;",Free
2UNscCVh,,22.01.13,하늘색,해당없음,생각보다 커요,아주 만족해요,화면보다 어두워요,160.0,58,55,"Q. 배송완료까지 걸린시간
A. 결제완료는 1월11일날 하고 1월 13일날 도착했다.

Q. 착용감과 핏
A. 기모여서 그런지 부드럽고 따뜻했다. 핏은 오버핏이고 팔 부분이 픙선 소매 느낌이 난다. 또한 보호본능을 자극(?)하는 핏이다. 

Q. 배송왔을 때 옷 냄새와 색상
A. 배송왔을 때 옷에서 공장냄새나 이상한 냄새는 나지 않았고 새옷? 냄새가 났다. 색상은 하늘색을 구매했는데 약간 탁한 하늘색이다. 

Q. 마감부분
A. 마감도 잘 되어있고 시보리도 있어서 짱짱하다. 

Q. 어떨 때 착용할 것인가
A. 편안하고 포근한 착용감이여서 평소에 간단하게 입기 좋을 것 같고 교복 위에 입어도 좋을 것 같다.

Q. 단점
A. 옆에서 보면 부해 보일 수 있다. 개인적으로 팔부분이 긴것 같다.",Free
guTNT1IG,,24.11.20,연소라,해당없음,생각보다 커요,아주 만족해요,화면과 비슷해요,160.0,56,55,사진처럼 쭈글하게 온건아니구요 ㅋㅋ 제가 빨고입으려다보니 그렇게된거고 색은 화면과 비슷합니다. 근데 생각보다 많이크네요 ㅎ 근데 겨울엔 좀 두툼하고큰게좋아서 잘입을게요,Free
rlag******,,24.11.15,연소라,해당없음,정사이즈예요,아주 만족해요,화면과 비슷해요,160.0,58,66,"너무 만족하는 맨투맨이에요!
기모가 들어가서 따뜻하게 잘 입을 수 있을거 같아요
기모도 보들보들하니 느낌도 너무 좋고
길이감이나 옷 사이즈도 넉넉해서 편하게 잘 입고 다닐 수 있을거 같아요!",Free
7tubH7qW,,24.09.24,연소라,해당없음,생각보다 커요,보통이에요,화면과 비슷해요,170.0,68,77,밝은 푸른계열 옷이 없어서 구매했어요 올 겨울 잘 입고 다닐 것 같아요. 사이즈 선택이 없어서 고민했는데 아주 낙낙해서 편해요. 제 키와 몸무게에도 좀 크긴 합니다.,Free
5nAFPI40,,24.02.28,민트,먹색,생각보다 커요,아주 만족해요,화면과 비슷해요,,,,"민트랑 먹색 샀는데 둘 다 색감도 이쁘고 마음에 듭니당
시보리도 짱짱하고 전체적인 퀄리티도 깔끔하고 마음에 들어요!
처음에 살짝 냄새 났는데 빨아 입으니까 괜찮았어요 :)",Free
ivXi0NIF,,24.02.25,오트밀,해당없음,생각보다 커요,보통이에요,화면보다 어두워요,164.0,41,44,실제 색감은 약간 더 아이보리? 노란 끼가 있네요 근데 그렇게 차이가 나는 색은 아니고 실제 색도 나쁘지 않아서 만족합니다! 늦게 올 줄 알았는데 생각보다 되게 빨리 와서 놀랐어요,Free
durnWfnV,,24.02.11,민트,연소라,생각보다 커요,보통이에요,화면과 비슷해요,,,,"색은 화면과 비슷해요.
안은 기모라 엄청 따뜻하구요.
다만 소라색 양쪽 어깨 모두에 실밥이 나왔어요... 마감이 아쉽지만 이미 빨아버려서 손봐서 입으려구요ㅎㅎ",Free
I1fHIuIG,,23.11.22,빨강,민트,생각보다 커요,아주 만족해요,화면과 비슷해요,168.0,53,55,기모 맨투맨이 없어서 샀는데 너무너무 만족합니다! 색도 예쁘고 안감이 보들보들해서 잘 입고 있어요! 요새 입기 너무 좋네요!!,Free
bKkFMhYV,상위 15%,25.01.14,검정,해당없음,생각보다 커요,아주 만족해요,화면과 비슷해요,170.0,53,55,"차콜샀는데 너무 이뻐서 남자친구것까지 재구매했어요! 진짜 따뜻하고 핏이 이뻐요.
남자친구랑 저 둘다 170초반에 마른 체형인데 둘이서 한겨울에 맨날 입고 다녀요",Free
MEvSAjiI,상위 25%,24.12.28,오트밀,연소라,생각보다 커요,보통이에요,화면과 비슷해요,161.0,53,55,생각보다 많이 커요! 처음에 잘못왔나 생각할정도로 많이 오버핏 사이즈입니다~ 옷 자체의 퀄리티는 좋아요. 재구매의사는 없을거같아요.. 너무 커서 잘 안입고 다니게 되네요,Free
AazjvXNb,,24.12.15,파랑,해당없음,생각보다 커요,보통이에요,화면과 비슷해요,,,,"일단 재질이 부드러워서 좋고 색도 이쁩니다
오버핏이라서 귀여워요
다만 너무 오버핏이라 패딩안에 넣어 입으면 조금 이상해져요",Free
hoUw8LTk,,24.12.14,연회색,해당없음,정사이즈예요,아주 만족해요,화면과 비슷해요,161.0,64,77,"부들부들하고 길이도 길고 넘 좋아요
가격대비 퀄리티 너무 좋아서 맨투맨 각각 다른곳에서 3개샀는데 이건 다른색으로 재구매 하고싶어요!!
담에 또 사러 올게요 ㅠ 계속 팔아주세요 ㅠ",Free
I3yzvq2m,상위 25%,24.12.10,연소라,먹색,정사이즈예요,보통이에요,화면보다 어두워요,162.0,56,55,먹색 상품 구매했는데 컬러가 상세사진보다 찐하지는 않아서 조금 별로인 느낌이 있지만 핏이 이뻐서 괜찮은거같아요ㅎㅎ기모도 두껍고 오버핏이여서 좋은거같아요,Free
3gmleUF7,,24.12.07,오트밀,해당없음,정사이즈예요,아주 만족해요,화면과 비슷해요,167.0,69,77,"겨울이라서 기모로된 맨투맨도 사보려고 찾아보다가
오트밀 색상이 너무이뻐서 여행갈때 입거나 평소에 입으려고 샀습니다 :)!",Free
jhjw****,상위 30%,24.12.05,네이비,해당없음,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,길이도 짧지않아 엉덩이 가리기도 좋고 평소 네이비 색상을 좋아하는데 정말 마음에 듭니다 다른 색상도 둘러보고 구매하고 싶네요,Free
dme1sDbn,,24.11.29,네이비,해당없음,정사이즈예요,아주 만족해요,화면과 비슷해요,163.0,52,55,"그레이사고 만족해서 다른 컬러도 쟁였우용
휘뚤머뚤로 입기 좋습니당 보들보들하고 따수워용
겨울에 폭닥폭닥 따숩게 입을 수 있어용",Free
uXGAvzeE,,24.11.24,크림,진회색,생각보다 커요,보통이에요,화면보다 어두워요,155.0,46,44,"기대보다는 살짝 칙칙한 색감이지만 화면과 크게 다른 건 아니었습니다. 정말 폭신하고 부드러운데, 털빠짐은 꽤 있네요.",Free
NysAU22j,,24.11.14,빨강,해당없음,생각보다 커요,보통이에요,화면과 비슷해요,,,,"색도 이쁘고 크기도 마음에 쏙 들어요 너무 예뻐요ㅎㅎ
레이어드로 흰티가 있는게 더 예쁘긴한데 없어도 나름 괜찮아요ㅎㅎ",Free
pmtQTK6b,,24.11.12,노랑,해당없음,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,우선 색감이 너무 예뻐요 노란색 샀는데요 파스텔 노랑색이라 쨍하니 좋구요 안에 기모두 보들보들해서 단독으로 입어도 거슬거리지 않아 포근하니 좋아요 다른색도 구매해야 겠어요,Free
bV6AxO3Z,상위 15%,24.11.11,핑크,해당없음,생각보다 커요,아주 만족해요,화면과 비슷해요,168.0,85,99 이상,날씨가 추워져서 가을옷을 샀는데 가성비 좋고 따뜻해요! 사이즈도 널널하게 잘 맞아서 좋습니다 다른 색상도 살 의향 있어요,Free
irYCyPWc,,24.11.08,검정,해당없음,정사이즈예요,보통이에요,화면과 비슷해요,167.0,75,77,사이즈도 좋고 따듯해서좋긴한데 목부분이 잘늘어나고 먼지들이 잘붙어용. 그래도 저렴한가격에 이정도면 괜찮은것같아요,Free
LapT8d8U,,24.11.02,검정,해당없음,생각보다 커요,아주 만족해요,화면과 비슷해요,160.0,45,44,"방방한 디자인에 소매 시보리는 예쁘게 잡힌걸 찾고있었어요 모양 예뻐요!!
기모는 엄~청 두껍지는 않지만
적지는 않은편이라 괜찮아요~
다른색도 살까 싶어요!",Free
WTkw5blA,,24.10.18,진회색,해당없음,정사이즈예요,아주 만족해요,화면과 비슷해요,160.0,53,,"사진이랑 똑같고 색도 너무 예쁘고 신축성도 좋습니다 근데 뭔가 목쪽이 좀 불편하더라고요 그래도 만족합니다
다른색도 구매할려구요",Free
wMdghxBc,탑리뷰어,24.09.25,먹색,연소라,생각보다 커요,보통이에요,화면과 비슷해요,154.0,52,55,"부들부들하고 오버핏이라서 맘에 들어요 색상도 화면과 같고 배송도 빠르네요 기모가 있어서 안에 이너티
안입어도 편하게 입을 수 있어요",Free
bkMYkWHS,,24.01.10,크림,해당없음,생각보다 커요,보통이에요,화면과 비슷해요,155.0,43,55,"색상은 뽀얀 우유색이구요 기모 폭닥하게 들어가 있어 따숩고 보드랍고 좋은데 사이즈가 좀 애매하긴해요
남친이랑 같이 입으려고 했는데 180남친한텐 기장이 짧고 저한테는 길고.. 그래서 그냥 저만 입어요 ㅎㅎ 옷은 이뻐여",Free
5c2tdVUp,,23.12.22,빨강,해당없음,정사이즈예요,아주 만족해요,화면보다 어두워요,152.0,55,55,사진으로본거보다 좀 어두워요 쨍한 색상을 생각했는데 흰색이 섞인거처럼 살짝 낡은 느낌이 나기도 하고 좀 칙칙한거 같아요 그래도 겨울용이라 따듯하고 전체적인 사이즈나 손목부분이 짱짱해서 좋아요~~~,Free
OFLbVGCy,,23.12.11,연소라,검정,정사이즈예요,보통이에요,화면과 비슷해요,160.0,52,55,"신랑이랑 커플로 입으려고 구매했어요
안입으면 혼자입으려고 합니다ㅋㅋ
근데 아직 안추워서그런지 관심이....ㅠㅠ
배송은 무난하게 잘도착했어요",Free
Cozl2fIX,,23.11.29,네이비,해당없음,생각보다 커요,아주 만족해요,화면과 비슷해요,160.0,60,55,"먼지는 잘 붙는 편이긴 한데
핏이나 따뜻함에 만족해서 잘 입고 다닙니당
핏은 제가 입으면 커보이지만
방방하니 마음에들구요
신랑이 입어도 핏이 좋더라구요?
그래서 하나 더 구입하려구요!",Free
cherryha,상위 20%,22.11.06,크림,빨강,정사이즈예요,아주 만족해요,화면과 비슷해요,164.0,50,44,믿고 사는 크림치즈마켓 기모 맨투맨입니다 색상도 딱 생각했던 원했던 그대로이구 휘뚜루마뚜루 이번 겨울 막 입기 좋을 것 같습니다 👍🏻,Free
86Z2CNfJ,,22.01.22,핑크,,정사이즈예요,보통이에요,화면과 비슷해요,155.0,46,44,색깔선택을 잘못했는데 저는 크림 색상 구매했어용 완전 좋구 빵실빵실하게 보여서 진짜 최곤 거 같아여 ㅜㅜ 입으면 뭔가 병아리처럼 배가 통통해보이는데 뚱뚱이 아니라 되게 귀엽게 통통해보여용 따뚯해요ㅠㅜ,Free
xu1qErNt,,24.12.02,네이비,해당없음,정사이즈예요,보통이에요,화면과 비슷해요,164.0,53,55,남자친구랑 커플 맨투맨 찾다가 예전에 사입었을 때 만족도가 높던 맨투맨이라 다시 샀는데 남자친구도 만족 저도 만족 올 겨울 따뜻하게 양기모라 잘입을 것 같아요!,Free
쯜링,,24.11.13,하늘색,크림,정사이즈예요,아주 만족해요,화면과 비슷해요,173.0,59,55,여기 맨투맨 한 7개쯤 쟁여서 돌려입어요 너무 폭닥하고 색도예뻐서 대만족입니다 항상! 크기도 적당히 오버사이즈라 m사도 충분해요,Free
dGVtsss2,,24.06.28,연소라,해당없음,정사이즈예요,아주 만족해요,화면과 비슷해요,156.0,56,44,지금 겨울인 나라에 살아서 기모 맨투맨을 찾았는데 여름에도 살수있어서 너무 좋아요! 보들보들 너무 좋아요 제 키에 살짝 크지만 아방하니 예뻐요,Free
UTDzZKJA,상위 25%,24.02.23,핑크,크림,생각보다 커요,아주 만족해요,화면과 비슷해요,155.0,52,66,생각보다 커서 당황했지만 핏도 이쁘고 너무 귀여워요 다음에 또 구매하려구요 크림치즈마켓.. 정말 실망한 적이 없습니다 오래 운영해주세요♥️,Free
숨나라,상위 15%,24.02.01,민트,노랑,생각보다 커요,아주 만족해요,화면과 비슷해요,157.0,56,55,여기서 회색 샀는데 너무 마음에 들어서 또 사요 ㅎㅎ 이번엔 밝은색으로! 생각보다 좀 넉넉한 사이즈라서 마르거나 몸집이 작으면 비추입니다! 참고하세요 ㅎㅎ,Free
bkMYkWHS,,24.01.10,연소라,해당없음,생각보다 커요,보통이에요,화면보다 어두워요,155.0,43,55,화면보다 실제가 좀 더 노란끼있어요 크림컬러랑 같이 구매하고 소라색 기대많이 했는데 크림이 더 예쁘네요기모 폭닥하게 들어가 있어 따숩고 부드러워요,Free
zKgdbl1N,상위 10%,24.01.03,진소라,해당없음,생각보다 커요,아주 만족해요,화면과 비슷해요,170.0,56,55,"크림치즈 자체제작 맨투맨 후드티만 5개째 구매중인데
이번에도 넘 만족합니다~~
근데 이번건 생각보다 너무 크긴한데 색감 너무 예쁘고 소재도 좋아서 잘입을거같아요 굿",Free
vlGBmfYw,,23.12.28,하늘색,민트,생각보다 커요,보통이에요,화면과 비슷해요,164.0,57,55,"원하는색상은 아니였어요 알고구매한거라..
후회는없는 없고 많이 크고 두껍고 따땃할거같아요
개인적으로 살구랑민트는 좀 아쉬워요 칼라가",Free
