아이디,리뷰어 등급,작성 날짜,옵션1,옵션2,상품 사이즈,퀄리티,색감,키,몸무게,사이즈,리뷰내용,제품_사이즈
79GB4OgP,상위 30%,24.11.29,차콜,FREE,정사이즈예요,보통이에요,화면과 비슷해요,167,50,55,"따뜻하고 차콜보다는 소재가 좀더 연한 느낌
잘입고잇습니당 따수워용
모자가 동그랗게 형태 잘 잡혀잇어서 모자쓰면 머리 동그래져여 그리고 모자 무거워요",Free
ia2VdXtQ,,24.11.26,차콜,FREE,정사이즈예요,아주 만족해요,화면보다 어두워요,170,53,55,"제가 화면으로 보고 예상한 차콜보다는 좀 더 어두운 느낌의 색상이었는데 이 느낌대로 물빠진 느낌 낭낭하니 예쁜 거 같아요. 
길이가 세미 크롭정도인데 시보리가 짱짱해서 허리선 위에서 핏 잡아주는게 가장 매력적인 옷인거 같아요.",Free
WXpzCPPa,,24.11.26,차콜,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,162,49,55,"후드티 검정색만 입다보니 너무 칙칙해서 차콜색 구매했는데 너무 만족합니다:)
이런 색 너무너무 좋아요~~~밝지도 너무 어둡지도 않아서 아무옷에 입기 너무 좋습니다!!",Free
6YKGJ3Vv,,24.11.01,차콜,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,166,56,55,"피그먼트를 워낙 좋아해서 구매했구
기모가 답답하지 않아 좋네요
기장도 여성분들께 딱 좋아요!
가볍게 휘뚜루마뚜루 손이 갈 후드티에요
모자는 엄청 낙낙해요",Free
8UO9AS2r,탑리뷰어,24.10.12,차콜,FREE,생각보다 커요,보통이에요,화면과 비슷해요,158,45,55,기모있어서 아직입긴 조금 덥지만 핏도 기장도 딱 이쁜거같아요 컬러도 무난하고 괜찮구ㅋㅋ잘산거겉아여 코디하기도 어렵지않고 배송은 좀 걸렸지만ㅠㅠㅠ잘입을게용~~,Free
YapLQupV,,24.10.11,그레이,FREE,생각보다 커요,보통이에요,화면과 비슷해요,,,,기모가 되게 얇아서 요즘 낮에 입기 딱인 두께네요~ 아침저녁으론 추울듯.. 완전 크롭 아니어서 좋아요 시보리 펴서 입으면 엉덩이 반정도 덮고 그냥 입으면 골반이에용,Free
TCSbjaYH,,24.08.24,차콜,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,156,50,55,색감 예뻐요! 겨울쿨톤에게 찰떡인 듯!! ㅎㅎ 모델 분 착장이 넘 이뻐서 겨울되면 같이 코디하신 조끼패딩이랑 색 비슷한 바지도 사려구요... 마찬가지로 모자가 생각보다 무거워요!,Free
TCSbjaYH,,24.08.24,블루,FREE,정사이즈예요,보통이에요,화면보다 밝아요,156,50,55,사진같이 회끼 심하진 않구요 약간 뭐랄까 차콜과 파랑의 중간 느낌?! 예뿌네요 ㅎㅎ 크롭 패딩 안에 입으려고 산 건데 모자가 생각보다 두꺼워서 좀 무거워요!,Free
NXXfCQjH,,24.01.19,블루,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,155,43,55,"피그먼크라 아무렇게나 막 빨아도 변형없어서 좋아여
색감도 이쁘고 다른컬러들도 구매하려구요 가격대비 퀄리티 짱인듯",Free
3ecIZ7K3,상위 10%,25.01.07,차콜,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,165,63,66,165에 허리가 긴편인데 허리가 긴편인데 기장감이 너무 좋더라구요 !! 두께도 좋구요 잘입을게용 !! 감사합니다 ㅎㅎ,Free
4fGge6n0,상위 25%,25.01.05,블루,FREE,정사이즈예요,보통이에요,화면과 비슷해요,165,55,55,기장도 적당한 크롭이라 너무 좋아요! 안에 기모다보니 겨울에 많이 입기 좋을 것 같아요ㅎㅎ 그레이색도 하나 살까 고민될 정도에요ㅎ,Free
Q6TFZU2Z,,25.01.02,차콜,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,160,58,55,제가 원하던 색상이여서 만족스러워요! 작지도 않고 그렇다고 엄청 크지도 않아요! 단점은 어깨선이 상당히 아래쪽?이라 그런지 어깨가 넓어보인다는 단점..? 그거 외에는 다 만족합니당! 잘 입을게요🫶🏻,Free
TO7RRnMn,상위 30%,24.12.30,블루,FREE,정사이즈예요,보통이에요,화면과 비슷해요,154,40,44,색 이쁘고 따뜻하고 크롭 핏 이뻐요! 사길 너무 잘한 것 같아요~!! 다른컬러도 사보고싶네요 추천합니다 ~~~ 굿굿굿,Free
1rMGYyvP,상위 5%,24.12.28,블루,FREE,작아요,보통이에요,화면보다 어두워요,168,53,55,"생각보다 밑단이 타이트해요
크롭사이즈라 밑단부분이 조금만 여유있었으면 핏이 예뻤을것 같아요
피그먼트 느낌색상은 맘에들어요",Free
0106******,,24.12.25,차콜,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,166,57,55,"옷만족해요ㄷ
가격대비 괜춘ㅋㅋ
생각햇던것보다 기장은 짧아요
그래도만족함요
배송도 빠르고 조아요
오버핏으로도 잇으면 좋겟음ㅋㅋ",Free
nSelzBIc,상위 15%,24.12.23,블루,FREE,정사이즈예요,보통이에요,화면과 비슷해요,153,44,44,"빈티지블루색 너무 예뻐요! 겨울에는 검은 옷들이 많은데
나름 포인트로 색주기 좋고 모자쓰고 입어도 예뻐서 추천해요~~",Free
Dy5o1Fwf,상위 25%,24.12.18,차콜,FREE,정사이즈예요,보통이에요,화면과 비슷해요,163,48,44,"귀여운데 모자가 엄청크고 ㅁ뭔가 무거워요..
활동할때 몬가 옷이 불편합니당 ㅠㅠ 총장은 딱 예쁜 크롭으로 맘에들어요",Free
ZGkFgllR,상위 10%,24.12.18,차콜,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,약간 물빠진 색 느낌인데 그래서 더 독특하고 예쁜거 같아요 따뜻하고 편해서 잘 입고 다닐것 같아요 데일리로 입기 좋아요!,Free
YIpoZdu7,,24.12.18,차콜,FREE,정사이즈예요,보통이에요,화면과 비슷해요,,,,크롭 기장이라 조금 부해 보이는 느낌이 업ㅎ지 않아 잇는데 그래도 예쁘고 질 좋습니다 ! 근데 쪼금 가오리핏이에여 유의하세요,Free
lux09,상위 25%,24.12.14,차콜,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,165,54,55,"크롭기장이에여
안에 기모가 너무 따뜻해요
덥기까지해여
색도 너무 예쁘고 넥 부분도 답답하지 않아용
매일 입고 이쒀요!!!",Free
vVhqQbRp,상위 5%,24.12.12,차콜,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,160,49,55,"모델 핏 그대로예요 귀엽습니다
모자랑 어깨라인 핏 예쁘고 기장도 살짝 크롭이예요
재질 좋고 기모도 따듯해요~
다른 색도 사고싶어요",Free
cCcZ518R,상위 25%,24.12.05,차콜,FREE,생각보다 커요,보통이에요,화면과 비슷해요,163,54,55,생각보다 두툼하고 생각보다 널널해요! 챠콜 색이 맘에드네오 ㅎㅎ 편하게 잘 입을수있을거같아요 두꺼워서 따뜻하게 잘 입을거같아요,Free
dngm*****,상위 20%,24.12.02,그레이,FREE,정사이즈예요,보통이에요,화면과 비슷해요,160,45,44,"약간 크롭이라 핏도 이쁘고 색상도 맘에들어요!
기모라서 한겨울에도 입을수 있을것 같아요 ㅎㅎ
다른 색상도 구매할까 싶네용",Free
IPF6Maze,상위 15%,24.12.01,차콜,FREE,정사이즈예요,보통이에요,화면과 비슷해요,167,70,,차콜이 제일 나아보여서 삿는데 맘에들어요 옷이 생각보다 무겁습니다 그래도 나쁘진않아여 겨울에추천 외출로도 좋구여,Free
bnL6jmPQ,상위 20%,24.11.30,차콜,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,170,62,66,"빈티지한 워싱부분이 꽤 매략적이고 
옷이 세미 크롭이어서 이뻐요ㅎㅎ
튼튼해보이고 두껍고 그냥 대 만족입니다
잘 입을께요!",Free
sb0GPHHl,,24.11.29,블루,FREE,정사이즈예요,보통이에요,화면과 비슷해요,158,45,55,기모후드라 따듯하네요!! 화면 그대로 빈티지 스타일이에요 예쁩니다:) 데일리로 입기 좋아서 자주 입고 있어요!!,Free
흰둥이2028,,24.11.29,차콜,FREE,정사이즈예요,보통이에요,화면과 비슷해요,160,46,55,차콜색상 예뻐요 밑소매단 짱짱해요 보세치고 퀄리티 좋은것같아요 이쁩니다 맘에들어요 다른색도 살의향있어요 굿립니다,Free
WVIgILAu,,24.11.28,차콜,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,170,52,55,"컬로도 생각한그대로고 핏도 너무이쁩니다 
안감이 기모라서 따뜻하고 재질도 좋아요 
다른컬러도 구매의사 500프로!!!",Free
찌요잉,상위 15%,24.11.27,차콜,FREE,정사이즈예요,보통이에요,화면과 비슷해요,165,51,44,재질이 좀 뻣뻣해요 후드가 큰데 목부분이 좁아서 약간 답답하네요 그냥 일상복으로 잘 입긴 할거 같아요! 가격대비 아쉽긴 하네요,Free
TYWGzPNj,,24.11.26,차콜,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,163,45,44,색 넘 이쁘고 핏도 이뻐용 두께감도 도톰해서 아주 따숩습니다! 안에 긴팔 입고 후드티만 입고 돌아다녓는데 하나도 안 추웠어용!!,Free
2hbr6VEM,,24.11.25,차콜,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,160,58,88,생각보다 시보리가 엄청 짱짱해서 손들먄 허리가 보여요 근데 세상 힙하고 도톰해서 더울지경.. 갸울 내내 따뜻하게입을들!!!ㅅ,Free
deLNTwPp,상위 15%,24.11.24,차콜,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,157,48,55,도톰하고 짱짱하고 길이감 딱이예요! 너무 크롭이면 불편하고 추운데 넘 좋습니닽 ㅎㅎ 스타일리쉬해보이는 챠콜색입니당!! 아주 만죡,Free
윤아짱,,24.11.14,차콜,FREE,정사이즈예요,보통이에요,화면과 비슷해요,160,52,55,"생각보다 더 맘에 들어요!
밑단 시보리도 짱짱해서 허리 라인 잡아줘서 좋고
타사 후드는 밑단 시보리가 헐렁해서 별로인데 좋네용ㅎㅎ",Free
N6tbNJQw,,24.11.13,차콜,FREE,정사이즈예요,보통이에요,화면과 비슷해요,151,43,44,안에 부들부들하니 좋고 모자가 좀 무겁지만 핏은 예뻐요 ㅎㅎ소재도 탄탄하니 느낌좋고ㅜ자쥬입을거같숩니다 ㄹㅎ 좋아요,Free
goldz,,24.11.12,차콜,FREE,정사이즈예요,보통이에요,화면과 비슷해요,163,52,55,배송도 빨리왔고 여유가 있어서 꽉 끼이지도 않고 편하게 입을 수 있는 것 같야요 색깔도 이뻐요 데일리로 잘 입고 다닐 것 같네여,Free
Prgb4k3s,,24.11.11,그레이,FREE,정사이즈예요,보통이에요,화면과 비슷해요,158,47,66,"확실히 크롭 후드티라 그런지 짧아요
회색 샀고 색깔은 빛바랜 회색 느낌.... 
단점은 어깨가 좀 부해보여요 왜 그런지는 모르겠음",Free
y9CEsI4q,,24.11.11,그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,164,57,66,"색감과 핏 모두 생각한대로에요.
예쁘게 잘 입을 것 같아요.
기모도 폭닥해서 한겨울까지 입기 좋을 것 같아요. 만족합니다.",Free
2hbr6VEM,,24.11.09,그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,160,58,88,"구매한날부터 입는중입니다
근데 너무 예쁨에 안에 검정티입음 하얀털 겁나 묻어여 ㅋㅋㅋㅋ시보리 짱짱하고 좋아요강추합니다!!!",Free
VYsxrV8T,,24.11.08,블루,FREE,정사이즈예요,보통이에요,화면과 비슷해요,163,54,44,후드티 뭐 살까 고민하다가 톤다운된 블루가 이뻐서 구매했는데 정말 너무 대만족이에요.!재질도 두툼해서 따듯하고 너무 이뻐요.!,Free
GiS7nyWG,,24.11.06,그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,152,44,44,"색상도 예쁘고 두툼해서 따뜻해요~~! 
키가 작아서 크롭 사이즈는 아니고 살짝 오버핏으로
예쁘게 잘 맞습니다 ㅎㅎ 만족합니다~~!",Free
0ZBYV5sL,,24.03.12,핑크,FREE,정사이즈예요,아주 만족해요,화면보다 어두워요,168,58,55,색이 생각한거라 조금 달라요 쿨한컬러라 퍼플핑크쪽인거 같아요 보라느낌만 없어도 괜찮았을거 같아요 웜톤인데 너무 모브느낌이라서 화장을 야물딱지게 해서 입어볼게요 차콜사고 맘에들어서 삿던건데 파란색을 사야겟어요,Free
1GiE6IO3,상위 5%,24.03.03,그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,152,47,44,"진짜 잘샀템,, 152에 체구도 쪼오금 작는 편인데도 크지 않고 적당히 낭낭하게 입어지구요 재질 너무 좋고 기모라 또 따숩기까지,, 다른 색들도 사고 싶은 욕구 뿜뿜 올해 가을에 한 번 더 보러 오겠습니댱 ㅎㅎ",Free
7aIW1api,,24.02.24,블루,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,161,52,55,베이델리 이번에 처음 이용해보는 사이트인데요 진짜 너무 만족입니다 퀄리티거 아주 좋아요 가격ㄷㅎ 저렴하구요 대신 한가지 아쉬운점이.. 마감처리가ㅠㅠ 실밥이나 올 이런게 너무 아쉽습니다 개선 부탁드립니다 :),Free
7aIW1api,,24.02.24,그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,161,52,55,베이델리 이번에 처음 이용해보는 사이트인데요 진짜 너무 만족입니다 퀄리티거 아주 좋아요 가격ㄷㅎ 저렴하구요 대신 한가지 아쉬운점이.. 마감처리가ㅠㅠ 실밥이나 올 이런게 너무 아쉽습니다 개선 부탁드립니다 :),Free
azhOl2hW,,24.01.29,핑크,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,158,45,44,"색깔, 사이즈 전부 맘에 들어요!
약간 바래진 느낌?의 디자인도 맘에 듭니다. 다른 사람이 보면 많이 빨아서 바래진것같은 오해를 일으킬수도 있겠지만 저는 갠적으로 이런느낌 좋아해서 만족해요",Free
aube****,,24.01.10,블루,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,169,52,55,"퀄리티 좋고 길이감이나 품도 딱 적당해요
두께도 적당해서 탄탄하고 흐물핏 아닙니다
이염이 아예없지는 않아서(휴지로 여러번 문지르면 아주 살짝 묻어나오는 정도) 어두운 옷이랑만 입고 있어요
맘에 들어서 다른색도 구매할 예정입니다",Free
ZVZyvAEc,,23.12.28,차콜,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,161,50,55,피그먼트워싱 후드 많이 있어도 적당히 꽂히는게 없었는데 드디어 찾았네요..!!핑크 컬러랑 고민 많이 했는데 더 데일리하게 입기엔 차콜일거 같아서 무난한걸로 구매햤는데 넘나 만족합니다!!,Free
wkvRM0Uk,상위 25%,23.12.20,그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,171,54,66,크롭한 기장에 후드티가 매번 끼고 편하게 입을 수 있는 게 별로 없었는데 베이델리는 입었을 때 너무 편하고 요즘 추워진 날씨에 기모까지 있으니 너무 만족입니다 ~~,Free
4UtmIFbw,상위 15%,23.12.17,그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,157,41,44,"체구가 작은 편인데 너무 크지 않고 딱 예쁜 핏이에요!!!
피그먼트도 적당해서 빨래 너무 많이 해서 물빠진 느낌 아니고 딱 예뿜.. 휘뚜루마뚜루 맨날 입어요
이 핏으로 후드티 많이 만들어주셨으면 좋겠어요 제발.. ㅠㅠ 인생 후드티임
다른 색도 살래요",Free
j1FaoA3H,,23.12.17,차콜,FREE,정사이즈예요,보통이에요,화면과 비슷해요,160,45,55,목이 좁다는 후기가 있어서 걱정했는데 좁긴한데 그래도 답답해서 못 입을 정도는 아니에요! 오히려 추운날 목으로 바람이 덜 들어오는 장점이ㅋㅋㅋ 적당히 크롭하고 낙낙한 핏이라 편하게 입기 좋아요,Free
8TkcJ86F,,23.12.15,차콜,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,넘.맘에 들어요.기장도 짧지도 않고.넘.길지도 않고.재구매 의사 있어요.걘적으로.그레이가 좀더 이쁘긴 합니다..두텁고.따뜻합니다.건조기 2번 돌려봤는데도 줄지 않네요.적극 추첩입니다.구매하시면 후회 안하실듯 하네요.또다른 옷 사냥 할듯~^^,Free
Iu1yQDyc,,23.12.09,그레이,FREE,정사이즈예요,보통이에요,화면과 비슷해요,163,55,55,"베이델리 진짜 후드 맛집이네요;;;
같이 산 후드집업도 너무 맘에 들었는데
후드티도 미쳤습니다.... 
적당한 크롭에 허리까지 툭 떨어지고 
모자도 커서 얼굴 다 가리고 
색상은 화면보다는 밝은 회색이긴 한데
걍 힙해요.. 진짜 다른 색상도 구매하고 싶을 정도에",Free
CuxocMyx,,23.12.06,차콜,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,160,50,44,"배송이 늦다는 후기들이 많았는데, 저는 구매 후 다음 영업일에 출고되어 빠르게 배송 받았어요~
소매와 허리가 짱짱하고, 가격대비 기모도 따뜻해요!
크롭이라 하기엔 길이는 있지만, 오히려 쌀쌀한날엔 덜 부담되는 길이에요!👍",Free
DjNz2O60,,23.12.04,그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,158,50,44,리뷰에 전부 그레이색이 너무 밝게 나오길래 걱정했는데 생각보다 밝지 않습니다! 화면에 나온 그런 색감이에용! 사진찍으면 너무 밝게 나오네여 ㅎ 다른 리뷰처럼 목이 끼이지 않았습니다! 맘에 들어용 ㅎ,Free
jaTHEu4B,상위 5%,23.12.01,차콜,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,166,50,55,"오 퀄리티 좋네요
피그먼트 차콜이라 색도 이쁘게 잘빠졌고
기모도 도톰하고 시보리 짱짱해서 허리에 딱 잡히는게 이뻐요
원단이 도톰해서 모자가 도톰한데 그게 더 이쁘게 느껴져요
크게 기대안했는데 잘 샀네요:)",Free
49eqfntm,,23.11.27,블루,FREE,생각보다 커요,보통이에요,화면과 비슷해요,156,44,44,색감은 올라온거랑 똑같아요! 그레이 사고 너무 맘에들어서 추가로 구매한건데 살짝 핏이 달라요... 밑에 쪼이는 부분이 더 헐렁하고 품이 더 큰 느낌..ㅜㅜ 그래도 예쁘긴하지만 아쉽네용ㅠㅠ,Free
r3W4FBqc,,23.11.22,그레이,FREE,정사이즈예요,보통이에요,화면보다 밝아요,166,53,55,후드 모양도 이쁘고 좋아여 크롭이여도 완전 짧지 않고 적당해서 부담스럽게 입히는 스타일은 아니예요 그래서 좋아요 모자가 깊어서 모양이 이쁘게 잡히는만큼 무게감 있어서 뒤로 자꾸 쏠려서 입고 있으면 목이 약간 쫄리는 느낌이 있긴해요,Free
49eqfntm,,23.11.21,그레이,FREE,생각보다 커요,아주 만족해요,화면과 비슷해요,156,44,44,"키작녀라서 크롭 느낌이 막 드는건 아니지만 핏이
진짜 대대대대ㅐ대댇대만족입니다...! 완전 강추해요 다른 색도 살 예정!! 근데 다만 쫌 아쉬운건 모자가 좀 무겁다는거..? 그래도 예쁘게 써지는 핏입니당😀",Free
qC39P8L6,상위 5%,23.11.19,차콜,FREE,정사이즈예요,보통이에요,화면과 비슷해요,162,54,55,"챠콜 후드티 갖고싶어서 구매했어요
딱 정사이즈에 팔길이만 좀 긴것같아요
모자가 문제인지 입고 시간지나면 자꾸 목을 졸라서
중간중간 내려야하는게 좀 불편해요
세탁할때마다 후드끈이 자꾸 빠져서 묶고 빨아야겠어요",Free
AvD5VMpG,상위 10%,23.11.16,그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,,,,"사진은 실제보다 밝고 노랗게 나왔는데 색은 공홈 색이랑 똑같습니다 

일반적으로 생각하는 회색 후드티보단 확실히 어두운 회색이에요 흔하지 않은 색이라 좋습니다 

벨리드에서 다른 후드티도 샀었는데 그건 목부분이 커서 모자부분 정리하는 게 좀 힘들었는데 이 후드티는 후드 목부분이 안 커서 좋았어요 

배송걸리는 데는 진짜 오래 걸렸고 기모여서 엄청 두툼한 재질인 줄 알았는데 생각보다 얇은 재질의 후드티였습니다",Free
fol1d37j,,23.11.13,블루,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,153,50,55,"옷은 정말 마음에 들어요 길이감이나 폭이나 밑에 잡아주는 것까지 딱 제스타일이에요 색은 사진보다 조금 더 어두운 것 같아요
근데 배송이 너무너무 느려요 ... 주문한지 거의 2주만에 입을 수 있었습니다 .. ㅠㅠ 배송만 아니었음 5점 만점인데",Free
FWJYxsb1,,23.11.13,차콜,FREE,작아요,아주 만족해요,화면과 비슷해요,158,45,55,"탄탄하고 퀄리티 좋아요.
색도 이쁘고 입을수록 빈티지 느낌날 것 같은?
근데 목이 좀 좁게 나와서 너무 딱맞는 느낌이고 모자가 가로는 좁고 길이가 길어서 입었을때 그부분 핏이 좀 아쉽네요. 길이 딱 좋아요",Free
12ec******,,23.11.11,블루,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,154,45,55,사진은 좀 어둡게 찍혔는데 실제론 물 살짝 빠진 톤다운된 블루에요. 너무 짧지도 않고 엄청 크지도 않아서 딱 찾던거에요. 근데 배송이 생각보다 느려요…지연이라는 안내도 문의하기 전까지 없음…옷은 예쁩니다…,Free
7W6QlfSb,,25.01.11,차콜,FREE,정사이즈예요,보통이에요,화면과 비슷해요,164,47,55,"배송도 옷 핏도 전부 만족스러운데 해당 부분이 염색이 덜 되었나봐요 ㅜㅜ 다음엔 검수 잘부탁드립니다 ,, 이 외에 것은 전부 만족스러워요 <3",Free
ELvHUZmk,상위 25%,24.12.21,차콜,FREE,정사이즈예요,보통이에요,화면과 비슷해요,163,49,55,빛때문에 검정같이 나왓는데 진짜 이쁜 차콜이예용ㅇ ㅎㅎ 맘에 쏘옥듬 ㅠㅠㅠ 안에ㅜ기모도 낭낭해서 히트텍이랑 입으니까 세상 따땃혀요~~~!,Free
sKzTGf7T,상위 15%,24.12.04,카키,FREE,정사이즈예요,보통이에요,화면과 비슷해요,162,49,55,컬러는 사진보다 훨씬 채도가 높아요! 겨울철 추리닝으로 입으려고 샀는데 너무 짧지도 길지도 않아서 딱 제가 찾던 후드티네요 감사합니다,Free
EEYgzKv8,상위 15%,24.11.06,블루,FREE,정사이즈예요,보통이에요,화면과 비슷해요,160,48,44,배송 빨랐구 화면에서 봤던 거랑 꽤.. 상당히 흡사행용 다른 컬러도 있으면 더 사고 싶움! 핏은 그럭저럭 ㄱㅊ은듯.. 그냥 그래요 ㅎㅎㅎ..,Free
m71phTUO,,24.11.04,차콜,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,158,73,77,"살짝 입을때 허리쪽 부분이 끼어서 불편햇지만 생각외로
너부 이쁘고 핏이 좋더라구여 후드티 잘못구매하면 사진은 모양살아잇지만 막상입으면 츅 늘어지는데 
그런거없고 이뻣어요!ㅎㅎ나중에 또구매할게여!",Free
zFJT98pr,,24.04.06,차콜,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,163,45,44,딱 원하는 기장에 핏이에요 :) 지금 날씨에 단독으로 입기 너무좋고 데일리 출른룩이 될것같아요 ㅎㅎ 같은 디자인에 여러가지 색상이 나왔으면 더 좋을것 같아요,Free
mr3pCn8i,,24.04.06,그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,163,60,66,"여행하면서 코디착장 그대로 구매햇는데
편하기도하고 스타일도 이뻐서 넘 맘에 들었어요
기모가 두툼해서 쌀쌀한 날씨에 딱
곧 날이 따뜻해지니 못입을꺼같아 여행지에서 실컷입고 왓네요",Free
맛쵸핑,상위 30%,24.03.29,그레이,FREE,정사이즈예요,보통이에요,화면과 비슷해요,170,59,55,"배송빠르게잘받았 습니다감사합니다 빈티지나는 느낌 조아요 회색이라 기름때묻으면 확표시나서 조심히 입고 있어요ㅎㅎ재질 좋아요
주머니에 먼지빼고~",Free
m761*,상위 20%,24.03.28,차콜,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,161,50,55,사진이 밝게 나왔는데 실물은 딱 차콜 색이예요 원단이 빈티지한 느낌을 주고 시보리가 힘있고 어느 정도 짱짱해서 바지 위에 얹기 좋아요 크롭 길이도 허리 조금 밑으로 예쁘네요!,Free
J2EVLjcX,,24.03.23,차콜,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,154,50,44,"얇은줄 알았는데 아주 따뜻해요! 오버사이즈 느낌이지만 너무 크게 보이지 않아요! 딱 좋아요. 
배달도 아주 빨랐어요!",Free
306t****,,24.03.18,그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,160,44,44,"기모도 부들부들하이 좋고 기장도 160 기준 너무 짧지않고 딱 좋아요!
색상도 화면이랑 비슷해용
일단 기장이나 디테일이 넘 맘에 드네영",Free
sqNgkItq,상위 15%,24.03.16,차콜,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,155,45,55,너무 마음에 들어요~ 직진배송 재입고만 기다렸는데 기대한 만큼 만족스러워요! 기장도 딱이구 도톰하고 흰옷 위에 입었는데 이염 같은것도 없었어요!,Free
AK29kkCj,,24.03.15,그레이,FREE,정사이즈예요,보통이에요,화면과 비슷해요,163,53,44,딱 베이직한 후드티에요 원단도 좋고 기모도 부드러워요. 크롭도 크롭 느낌 강하게 나는 건 아니고 적당히 짧은 기장이라 더 좋았던 것 같아요. 지금 낮에 단독으로 입기 딱 좋아요~,Free
j9hdUn1D,,24.03.12,그레이,FREE,정사이즈예요,보통이에요,화면과 비슷해요,155,46,55,색감이랑 기장 딱 원하는 대로 왔어요 ! 너무 밝을까봐 걱정했는데 원하던 그레이톤이에여~! 빳빳한 재질인 건 알고 샀는데 목부분이 빳빳해서 약간 불편해요 입다보면 괜찮겠죠 뭐 ~~,Free
QmtM1JA2,상위 10%,24.03.12,차콜,FREE,정사이즈예요,보통이에요,화면과 비슷해요,164,59,55,사진이랑 같고 애매한 핏 아니고 딱 예쁜 세미크롭 기장이라 좋아요 165기준 팔들면 배꼽 보이는 정도입니다 기모가 두껍진 않아서 지금 날씨에 단독으로 입으니까 좀 추웠어요,Free
amys******,상위 30%,24.03.09,그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,156,44,44,"핏이 예쁩니당
키가 작은편이라서 기장이 크롭기장은 아니지만 오히려 좋았어요
재질도 좋고 무엇보다 핏이 동그란(?) 느낌이라서 넘 이쁩니당",Free
IJy9mWpA,,24.03.09,차콜,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,166,55,55,엄청 크롭은 아니고요 팔이 긴편인데 옷이 좀 더 길어서 맘에 듭니다 색상도 원색이 아니고 약간 물 빠진 색입니다 좀 더 따뜻해지면 단독읋 잘 입고 다닐거 같아요,Free
cVolvwPn,,24.03.06,그레이,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,165,51,55,"바지에 반해서 코디대로 후드 추가 주문 한건데 
완전 만족템이에요! 크롭기장인데 호좁하지 않은 핏에 안감기모는 넘 따뜻해서 더웠어요! 저는 완전 만족 다른색도 구매하려고 합니당",Free
BjA0ZFpr,,24.03.05,차콜,FREE,정사이즈예요,보통이에요,화면과 비슷해요,168,50,55,"적당한 길이감에 시보리가 짱짱해서 핏을 잘 잡아줍니다! 
안감 기모는 타 리뷰와 마찬가지로 양털처럼 뽀글뽀글한데 거슬릴 정도는 아니에요",Free
6z4NhsSZ,,24.03.05,그레이,FREE,정사이즈예요,아주 만족해요,화면보다 밝아요,165,42,44,색감도 good 퀄리티도 good 입니 다 람쥐 차콜도 살거임 ㅠ 따뜻하고 조아요 길이감도 딱 예쁜 그런 길이 핏도 원하던 핏 아무튼 맘에든다 이말씀,Free
itgpYVmi,,24.03.04,차콜,FREE,정사이즈예요,아주 만족해요,화면과 비슷해요,167,70,55,"색감도 너무 예쁘고 핏도 너무 좋아요
딱 예쁜 챠콜색이네용 완전 만족합니다..
적당한 크롭에 아방한 예쁜 후드티
그렇게 부해보이지도 않는 ❤️🫶",Free
